Student_id,Code_module,Assessment_score,Student_sum_click,Region,Highest_education,Student_final_result
582670,FFF,37.75,1228.0,South Region,Lower Than A Level,Fail
583056,FFF,35.5,1934.0,Ireland,A Level or Equivalent,Fail
583318,FFF,67.5,1203.0,South Region,A Level or Equivalent,Pass
583487,FFF,77.75,19461.0,Scotland,Lower Than A Level,Pass
584515,FFF,84.25,4810.0,Yorkshire Region,A Level or Equivalent,Pass
584673,FFF,17.25,1592.0,London Region,A Level or Equivalent,Fail
585224,FFF,68.5,3903.0,Wales,Lower Than A Level,Pass
585261,FFF,67.25,6671.0,North Western Region,HE Qualification,Pass
585284,FFF,78.0,2312.0,Yorkshire Region,Lower Than A Level,Pass
585503,FFF,88.0,7285.0,North Region,HE Qualification,Distinction
585572,FFF,53.25,2791.0,East Midlands Region,Lower Than A Level,Fail
585724,FFF,31.0,38.0,Yorkshire Region,Lower Than A Level,Fail
585958,FFF,80.75,2505.0,South West Region,Lower Than A Level,Pass
586811,FFF,6.75,250.0,South Region,A Level or Equivalent,Fail
586906,FFF,83.5,3054.0,Scotland,HE Qualification,Pass
587509,FFF,9.25,620.0,East Midlands Region,A Level or Equivalent,Fail
587571,FFF,89.75,8868.0,London Region,A Level or Equivalent,Distinction
587706,FFF,16.25,581.0,Scotland,HE Qualification,Fail
588128,FFF,68.25,1658.0,East Anglian Region,A Level or Equivalent,Pass
588628,FFF,78.75,6684.0,South West Region,A Level or Equivalent,Pass
589080,FFF,89.25,6556.0,North Region,HE Qualification,Distinction
589162,FFF,84.0,4885.0,London Region,A Level or Equivalent,Pass
589332,FFF,81.25,6017.0,Scotland,A Level or Equivalent,Pass
589389,FFF,50.5,1179.0,South West Region,Lower Than A Level,Pass
589828,FFF,47.25,1419.0,East Anglian Region,Lower Than A Level,Pass
590120,FFF,84.25,3886.0,Scotland,HE Qualification,Pass
590818,FFF,18.0,283.0,West Midlands Region,A Level or Equivalent,Fail
591525,FFF,77.25,3255.0,South East Region,A Level or Equivalent,Pass
591581,FFF,55.75,2667.0,South East Region,Lower Than A Level,Pass
591655,FFF,32.5,11.0,North Region,Lower Than A Level,Fail
591946,FFF,77.0,2744.0,Wales,A Level or Equivalent,Pass
592218,FFF,85.0,3276.0,South West Region,A Level or Equivalent,Pass
592295,FFF,76.0,2083.0,South Region,Lower Than A Level,Pass
592558,FFF,83.25,5571.0,North Western Region,Lower Than A Level,Pass
592939,FFF,54.5,1646.0,Scotland,HE Qualification,Pass
593136,FFF,71.75,3999.0,West Midlands Region,A Level or Equivalent,Pass
593563,FFF,87.5,3230.0,South Region,Lower Than A Level,Pass
593722,FFF,70.5,2914.0,London Region,Lower Than A Level,Fail
593796,FFF,86.75,10988.0,East Anglian Region,Lower Than A Level,Distinction
594065,FFF,90.0,3112.0,South East Region,A Level or Equivalent,Distinction
594122,FFF,70.5,3733.0,North Region,A Level or Equivalent,Pass
594229,FFF,59.0,3707.0,South West Region,Lower Than A Level,Pass
594258,FFF,43.5,762.0,North Western Region,Lower Than A Level,Fail
594406,FFF,43.75,1125.0,North Western Region,HE Qualification,Fail
594615,FFF,18.0,302.0,Wales,Lower Than A Level,Fail
594636,FFF,62.5,5484.0,South Region,Lower Than A Level,Pass
595676,FFF,61.75,13.0,London Region,Lower Than A Level,Fail
595721,FFF,92.0,2260.0,London Region,Lower Than A Level,Pass
595943,FFF,91.5,3888.0,South Region,A Level or Equivalent,Pass
596243,FFF,75.0,3648.0,East Anglian Region,Lower Than A Level,Pass
596253,FFF,81.25,3471.0,East Anglian Region,Lower Than A Level,Pass
596758,FFF,80.75,3395.0,East Midlands Region,Lower Than A Level,Pass
597740,FFF,65.75,2543.0,South West Region,Lower Than A Level,Pass
597937,FFF,44.0,4625.0,South Region,Lower Than A Level,Fail
598308,FFF,45.25,3501.0,Ireland,Post Graduate Qualification,Pass
598540,FFF,80.25,6030.0,North Western Region,Lower Than A Level,Pass
598559,FFF,84.25,4509.0,Yorkshire Region,A Level or Equivalent,Pass
598757,FFF,5.5,368.0,South Region,A Level or Equivalent,Fail
599297,FFF,15.25,351.0,Yorkshire Region,A Level or Equivalent,Fail
599865,FFF,26.25,409.0,South East Region,A Level or Equivalent,Fail
600071,FFF,64.5,3325.0,North Region,Post Graduate Qualification,Pass
600405,FFF,15.0,1088.0,Wales,Lower Than A Level,Fail
600893,FFF,40.75,757.0,Yorkshire Region,Lower Than A Level,Fail
601008,FFF,87.0,2138.0,Wales,Lower Than A Level,Pass
601180,FFF,44.75,29.0,Scotland,HE Qualification,Fail
601235,FFF,73.75,3703.0,East Anglian Region,Lower Than A Level,Pass
601271,FFF,60.5,2044.0,South West Region,Lower Than A Level,Fail
601820,FFF,63.25,1364.0,North Region,HE Qualification,Pass
602594,FFF,77.25,4364.0,South Region,Lower Than A Level,Pass
603423,FFF,16.75,1.0,North Region,A Level or Equivalent,Fail
603648,FFF,74.5,4679.0,Scotland,HE Qualification,Pass
604567,FFF,83.25,2195.0,Scotland,HE Qualification,Pass
604614,FFF,73.0,3413.0,London Region,A Level or Equivalent,Pass
604907,FFF,8.0,428.0,North Western Region,Lower Than A Level,Fail
605180,FFF,67.25,1668.0,North Region,A Level or Equivalent,Pass
605228,FFF,16.5,773.0,London Region,Lower Than A Level,Fail
605394,FFF,37.5,1654.0,North Western Region,A Level or Equivalent,Fail
605682,FFF,82.0,3814.0,North Region,A Level or Equivalent,Pass
606257,FFF,90.5,6172.0,North Region,HE Qualification,Pass
606904,FFF,50.5,1383.0,South Region,A Level or Equivalent,Fail
607243,FFF,84.0,8859.0,London Region,Lower Than A Level,Pass
607303,FFF,84.25,4444.0,West Midlands Region,Lower Than A Level,Pass
607501,FFF,86.5,5844.0,London Region,A Level or Equivalent,Pass
607679,FFF,81.0,5278.0,Wales,A Level or Equivalent,Pass
607700,FFF,64.25,2185.0,Ireland,A Level or Equivalent,Pass
607866,FFF,44.25,1085.0,South Region,Lower Than A Level,Pass
609142,FFF,93.25,6016.0,East Anglian Region,A Level or Equivalent,Distinction
609240,FFF,90.5,3790.0,West Midlands Region,HE Qualification,Pass
611603,FFF,83.75,2206.0,West Midlands Region,A Level or Equivalent,Pass
612842,FFF,71.75,3126.0,East Midlands Region,A Level or Equivalent,Pass
613165,FFF,80.5,5540.0,Yorkshire Region,A Level or Equivalent,Pass
613330,FFF,89.5,5509.0,London Region,Lower Than A Level,Pass
613634,FFF,75.5,3671.0,South Region,Lower Than A Level,Pass
613899,FFF,90.5,10429.0,North Region,Lower Than A Level,Distinction
613966,FFF,19.75,2159.0,Scotland,A Level or Equivalent,Fail
614059,FFF,72.5,2197.0,South Region,HE Qualification,Pass
614984,FFF,56.5,2389.0,South West Region,Lower Than A Level,Pass
615266,FFF,87.75,4450.0,South Region,A Level or Equivalent,Distinction
615299,FFF,87.5,5982.0,Wales,A Level or Equivalent,Distinction
615301,FFF,79.0,7180.0,Wales,A Level or Equivalent,Pass
615302,FFF,83.0,5028.0,Wales,A Level or Equivalent,Pass
615306,FFF,77.25,4876.0,Wales,Lower Than A Level,Pass
615340,FFF,39.5,1541.0,Wales,A Level or Equivalent,Pass
615342,FFF,42.25,1953.0,Wales,A Level or Equivalent,Pass
615356,FFF,56.0,2693.0,Wales,A Level or Equivalent,Pass
616517,FFF,89.25,4126.0,London Region,A Level or Equivalent,Distinction
616912,FFF,89.5,2421.0,North Western Region,Lower Than A Level,Distinction
617010,FFF,75.0,3608.0,North Western Region,A Level or Equivalent,Pass
617119,FFF,84.25,3840.0,Wales,A Level or Equivalent,Pass
617332,FFF,8.5,259.0,Wales,A Level or Equivalent,Fail
617580,FFF,85.5,17481.0,South Region,Lower Than A Level,Pass
617783,FFF,47.0,1463.0,East Midlands Region,HE Qualification,Fail
617922,FFF,93.0,3056.0,Scotland,A Level or Equivalent,Pass
618663,FFF,81.0,2689.0,West Midlands Region,A Level or Equivalent,Pass
619204,FFF,64.5,1215.0,South Region,Lower Than A Level,Pass
619292,FFF,95.5,5858.0,North Region,A Level or Equivalent,Distinction
619321,FFF,84.0,4330.0,West Midlands Region,Lower Than A Level,Pass
619502,FFF,72.75,3439.0,Scotland,HE Qualification,Pass
620094,FFF,94.25,14594.0,London Region,HE Qualification,Distinction
620269,FFF,85.75,2038.0,East Midlands Region,A Level or Equivalent,Pass
620431,FFF,76.75,4014.0,South Region,A Level or Equivalent,Pass
620740,FFF,59.5,3512.0,South East Region,A Level or Equivalent,Pass
620810,FFF,92.25,2371.0,London Region,A Level or Equivalent,Pass
622481,FFF,88.0,3898.0,North Western Region,Lower Than A Level,Distinction
622760,FFF,88.75,2969.0,Yorkshire Region,A Level or Equivalent,Distinction
622934,FFF,79.75,5653.0,Wales,Lower Than A Level,Pass
622967,FFF,40.25,627.0,Scotland,Lower Than A Level,Fail
623471,FFF,63.5,4726.0,Ireland,Lower Than A Level,Pass
623589,FFF,85.0,3670.0,Yorkshire Region,A Level or Equivalent,Distinction
623765,FFF,75.25,4405.0,North Western Region,A Level or Equivalent,Pass
623955,FFF,9.5,106.0,South Region,A Level or Equivalent,Fail
624282,FFF,88.75,4096.0,London Region,HE Qualification,Distinction
624864,FFF,86.75,4117.0,Ireland,A Level or Equivalent,Distinction
624970,FFF,83.25,3759.0,Scotland,HE Qualification,Pass
625245,FFF,84.5,4064.0,South East Region,A Level or Equivalent,Pass
625515,FFF,52.5,1733.0,South East Region,Lower Than A Level,Pass
625609,FFF,21.5,664.0,North Western Region,Lower Than A Level,Fail
625743,FFF,79.5,3184.0,South Region,A Level or Equivalent,Pass
625802,FFF,52.5,3540.0,South West Region,Lower Than A Level,Fail
625838,FFF,55.0,3760.0,East Anglian Region,A Level or Equivalent,Pass
626033,FFF,93.5,7156.0,Ireland,A Level or Equivalent,Distinction
626349,FFF,44.25,792.0,Scotland,A Level or Equivalent,Fail
626416,FFF,89.0,4028.0,South Region,A Level or Equivalent,Distinction
626454,FFF,83.25,2901.0,London Region,A Level or Equivalent,Pass
626477,FFF,69.75,3796.0,East Midlands Region,Lower Than A Level,Pass
626514,FFF,90.25,5333.0,East Anglian Region,HE Qualification,Pass
626552,FFF,79.0,1919.0,East Midlands Region,A Level or Equivalent,Pass
626579,FFF,59.75,1238.0,West Midlands Region,A Level or Equivalent,Fail
627365,FFF,85.0,4028.0,South East Region,Lower Than A Level,Distinction
627829,FFF,55.0,3457.0,London Region,Lower Than A Level,Pass
628149,FFF,81.75,7604.0,Ireland,Lower Than A Level,Pass
628157,FFF,82.75,1204.0,North Western Region,A Level or Equivalent,Pass
628383,FFF,81.75,3630.0,London Region,HE Qualification,Pass
628521,FFF,71.5,1819.0,West Midlands Region,Lower Than A Level,Pass
628888,FFF,75.75,3029.0,East Midlands Region,Lower Than A Level,Pass
628964,FFF,84.5,4588.0,London Region,A Level or Equivalent,Distinction
629029,FFF,50.5,2573.0,West Midlands Region,Lower Than A Level,Fail
629182,FFF,56.75,611.0,East Anglian Region,A Level or Equivalent,Fail
629491,FFF,73.25,5362.0,London Region,Lower Than A Level,Pass
629594,FFF,14.5,395.0,East Midlands Region,Lower Than A Level,Fail
629818,FFF,87.75,2857.0,Wales,A Level or Equivalent,Distinction
629922,FFF,66.75,3703.0,London Region,HE Qualification,Pass
629944,FFF,88.25,3430.0,North Western Region,A Level or Equivalent,Distinction
630109,FFF,76.25,2176.0,London Region,A Level or Equivalent,Pass
630158,FFF,59.0,6199.0,North Western Region,Lower Than A Level,Pass
630835,FFF,94.25,8487.0,South Region,A Level or Equivalent,Distinction
630905,FFF,90.25,28264.0,Wales,HE Qualification,Distinction
630910,FFF,80.75,4426.0,South West Region,A Level or Equivalent,Pass
630992,FFF,44.75,1747.0,East Midlands Region,A Level or Equivalent,Fail
631075,FFF,52.0,590.0,Scotland,A Level or Equivalent,Fail
631438,FFF,10.0,274.0,North Western Region,Lower Than A Level,Fail
631524,FFF,27.75,2714.0,South West Region,A Level or Equivalent,Fail
631658,FFF,91.5,15018.0,East Anglian Region,Lower Than A Level,Distinction
631681,FFF,48.5,2128.0,North Region,Lower Than A Level,Pass
631715,FFF,89.25,3154.0,South Region,HE Qualification,Distinction
631740,FFF,75.75,2636.0,Wales,Lower Than A Level,Pass
631837,FFF,90.25,6473.0,Scotland,HE Qualification,Distinction
631924,FFF,90.25,7006.0,North Western Region,A Level or Equivalent,Distinction
632074,FFF,85.0,3209.0,Scotland,A Level or Equivalent,Distinction
632290,FFF,84.5,1953.0,North Region,A Level or Equivalent,Pass
632458,FFF,84.75,10674.0,North Region,Lower Than A Level,Distinction
632556,FFF,50.5,1352.0,South Region,A Level or Equivalent,Fail
632597,FFF,44.0,995.0,Wales,A Level or Equivalent,Pass
632826,FFF,72.0,4110.0,East Anglian Region,A Level or Equivalent,Pass
632836,FFF,79.25,4165.0,London Region,Lower Than A Level,Pass
633079,FFF,76.5,3598.0,Scotland,Post Graduate Qualification,Pass
633516,FFF,70.25,2977.0,Ireland,A Level or Equivalent,Pass
633555,FFF,97.25,6003.0,Yorkshire Region,A Level or Equivalent,Distinction
633568,FFF,63.25,2608.0,North Western Region,Lower Than A Level,Pass
633628,FFF,15.5,533.0,Ireland,A Level or Equivalent,Fail
633867,FFF,81.5,2980.0,Scotland,Lower Than A Level,Pass
633931,FFF,91.25,7492.0,East Midlands Region,A Level or Equivalent,Distinction
634088,FFF,85.0,3040.0,North Region,A Level or Equivalent,Distinction
634114,FFF,31.0,387.0,Scotland,Lower Than A Level,Fail
634512,FFF,53.0,2765.0,North Western Region,Lower Than A Level,Pass
634526,FFF,80.0,5534.0,North Region,A Level or Equivalent,Pass
634601,FFF,38.25,720.0,West Midlands Region,A Level or Equivalent,Fail
634749,FFF,89.0,11382.0,South East Region,Lower Than A Level,Pass
635184,FFF,45.5,2923.0,Ireland,Lower Than A Level,Fail
635410,FFF,28.25,365.0,South Region,A Level or Equivalent,Fail
635751,FFF,47.0,2138.0,London Region,Lower Than A Level,Fail
635795,FFF,76.0,4820.0,Scotland,A Level or Equivalent,Pass
635903,FFF,61.25,977.0,Yorkshire Region,Lower Than A Level,Fail
635985,FFF,9.0,278.0,North Western Region,A Level or Equivalent,Fail
636314,FFF,79.0,5437.0,Scotland,HE Qualification,Pass
636400,FFF,87.0,4665.0,West Midlands Region,A Level or Equivalent,Pass
636408,FFF,61.25,1636.0,Wales,A Level or Equivalent,Pass
636469,FFF,89.0,4207.0,Scotland,A Level or Equivalent,Distinction
636547,FFF,54.25,966.0,West Midlands Region,HE Qualification,Fail
636565,FFF,80.25,1125.0,East Midlands Region,Lower Than A Level,Pass
636656,FFF,80.75,2781.0,East Anglian Region,A Level or Equivalent,Pass
636704,FFF,58.0,1719.0,South Region,A Level or Equivalent,Fail
636783,FFF,90.5,7933.0,North Region,HE Qualification,Distinction
636830,FFF,90.0,5251.0,Scotland,HE Qualification,Distinction
636832,FFF,72.25,8497.0,Wales,A Level or Equivalent,Pass
637004,FFF,71.0,3834.0,North Region,Lower Than A Level,Pass
637089,FFF,38.5,821.0,Wales,A Level or Equivalent,Fail
637358,FFF,87.0,2308.0,Wales,Lower Than A Level,Pass
637509,FFF,15.0,443.0,Ireland,Lower Than A Level,Fail
637563,FFF,22.75,848.0,East Midlands Region,A Level or Equivalent,Fail
637582,FFF,30.5,2288.0,East Anglian Region,HE Qualification,Fail
637708,FFF,90.75,6603.0,East Anglian Region,HE Qualification,Distinction
637788,FFF,16.75,248.0,East Midlands Region,Lower Than A Level,Fail
637906,FFF,77.25,2750.0,Wales,Lower Than A Level,Pass
637939,FFF,20.5,688.0,South West Region,A Level or Equivalent,Fail
637980,FFF,79.25,3967.0,Scotland,HE Qualification,Pass
638034,FFF,79.25,3289.0,Scotland,A Level or Equivalent,Pass
638388,FFF,89.25,1875.0,East Anglian Region,A Level or Equivalent,Pass
638411,FFF,82.75,9669.0,West Midlands Region,A Level or Equivalent,Pass
638498,FFF,72.5,2932.0,West Midlands Region,Lower Than A Level,Pass
638515,FFF,70.25,1788.0,West Midlands Region,Lower Than A Level,Pass
638625,FFF,91.25,5946.0,West Midlands Region,A Level or Equivalent,Pass
638655,FFF,80.5,4521.0,South East Region,A Level or Equivalent,Pass
638831,FFF,54.25,1233.0,Yorkshire Region,Lower Than A Level,Fail
639028,FFF,49.25,3391.0,London Region,Lower Than A Level,Pass
639231,FFF,85.75,2369.0,London Region,Lower Than A Level,Pass
639522,FFF,73.5,1744.0,South East Region,A Level or Equivalent,Pass
640098,FFF,81.75,3278.0,Scotland,A Level or Equivalent,Pass
640278,FFF,83.0,16227.0,Scotland,HE Qualification,Pass
640329,FFF,79.25,3315.0,London Region,A Level or Equivalent,Pass
640429,FFF,90.0,6472.0,North Western Region,A Level or Equivalent,Distinction
640711,FFF,89.75,4637.0,Wales,Lower Than A Level,Pass
640752,FFF,63.25,3720.0,North Western Region,HE Qualification,Pass
640848,FFF,73.75,2433.0,West Midlands Region,Lower Than A Level,Pass
640892,FFF,80.5,2433.0,North Western Region,A Level or Equivalent,Pass
640913,FFF,74.5,1728.0,West Midlands Region,Lower Than A Level,Pass
640927,FFF,81.5,3917.0,South Region,HE Qualification,Pass
641085,FFF,17.5,363.0,North Western Region,A Level or Equivalent,Fail
641137,FFF,88.25,3482.0,East Anglian Region,Lower Than A Level,Distinction
641309,FFF,83.0,3916.0,West Midlands Region,A Level or Equivalent,Pass
641311,FFF,87.25,6308.0,South East Region,Lower Than A Level,Distinction
641363,FFF,75.25,1630.0,North Region,A Level or Equivalent,Pass
641401,FFF,92.0,3185.0,North Western Region,A Level or Equivalent,Distinction
641433,FFF,18.0,696.0,South East Region,Lower Than A Level,Fail
641461,FFF,86.0,1756.0,East Anglian Region,Lower Than A Level,Pass
641470,FFF,27.25,563.0,North Western Region,Lower Than A Level,Fail
641547,FFF,86.0,1671.0,South East Region,Lower Than A Level,Pass
641864,FFF,93.5,3612.0,South Region,Lower Than A Level,Distinction
641914,FFF,90.25,6711.0,Wales,A Level or Equivalent,Pass
642029,FFF,74.0,1939.0,South East Region,A Level or Equivalent,Pass
642056,FFF,91.75,2434.0,West Midlands Region,A Level or Equivalent,Distinction
642375,FFF,86.5,2694.0,North Western Region,Lower Than A Level,Pass
642448,FFF,83.75,2831.0,South Region,Lower Than A Level,Pass
642449,FFF,47.0,3216.0,South Region,Lower Than A Level,Pass
642493,FFF,66.5,3626.0,Wales,Lower Than A Level,Pass
642498,FFF,85.25,2963.0,London Region,A Level or Equivalent,Pass
642551,FFF,80.75,3915.0,London Region,A Level or Equivalent,Pass
642730,FFF,10.75,530.0,East Anglian Region,Lower Than A Level,Fail
642740,FFF,93.75,6088.0,West Midlands Region,A Level or Equivalent,Distinction
642750,FFF,89.25,4077.0,London Region,HE Qualification,Distinction
642840,FFF,34.75,2383.0,West Midlands Region,Lower Than A Level,Fail
642843,FFF,63.0,8169.0,South Region,Lower Than A Level,Pass
642872,FFF,84.5,7248.0,East Midlands Region,Lower Than A Level,Pass
642909,FFF,48.0,1482.0,North Western Region,A Level or Equivalent,Pass
643069,FFF,56.0,2492.0,North Western Region,A Level or Equivalent,Pass
643202,FFF,85.5,3884.0,East Midlands Region,HE Qualification,Distinction
643220,FFF,92.25,1857.0,East Midlands Region,HE Qualification,Distinction
643273,FFF,66.25,5873.0,South Region,Lower Than A Level,Pass
643326,FFF,47.0,8669.0,West Midlands Region,A Level or Equivalent,Pass
643372,FFF,19.0,441.0,North Western Region,A Level or Equivalent,Fail
643466,FFF,92.75,3704.0,North Region,HE Qualification,Pass
643477,FFF,80.0,5765.0,Scotland,A Level or Equivalent,Pass
643496,FFF,77.25,5473.0,South East Region,A Level or Equivalent,Pass
643502,FFF,80.0,1774.0,South Region,A Level or Equivalent,Pass
643591,FFF,89.75,5178.0,South West Region,A Level or Equivalent,Distinction
643653,FFF,74.5,3207.0,South Region,A Level or Equivalent,Pass
643696,FFF,28.5,1591.0,South West Region,Lower Than A Level,Fail
643751,FFF,85.0,6746.0,South East Region,HE Qualification,Distinction
643754,FFF,91.5,8203.0,South East Region,HE Qualification,Distinction
643757,FFF,14.25,638.0,West Midlands Region,HE Qualification,Fail
644025,FFF,74.25,3517.0,East Midlands Region,A Level or Equivalent,Pass
644210,FFF,69.0,2684.0,South West Region,Lower Than A Level,Pass
644343,FFF,63.75,1770.0,South West Region,Lower Than A Level,Pass
644361,FFF,86.0,19415.0,North Western Region,Lower Than A Level,Pass
644369,FFF,79.0,1961.0,Wales,Lower Than A Level,Pass
644430,FFF,8.25,254.0,East Anglian Region,Lower Than A Level,Fail
